month_key,level_1,company_id,avg_dpp_per_invoice,monthly_spend_volatility,total_dpp,total_inbound_tax_invoices,total_vat,ammend_rate,approval_rate,friction_value_ratio,hard_failure_rate,top_1_vendor_share,top_5_vendor_share,unique_vendors,vendor_concentration_index,vendor_repeat_rate,monthly_spend_volatility_z,ammend_rate_z,friction_value_ratio_z,hard_failure_rate_z,vendor_concentration_index_z,company_risk_score,company_profile,alert
2025-05-01,414,C043,31784388,0.628,47037933,37,4935638,0.01,0.672,0.318,0.039,0.618,0.666,24,4541,0.886,1.3493309252503953,-0.5230735812118401,0.5743327632093157,-0.2877076844593898,1.333184799870769,0.48921344453185006,High Risk,"['High spend volatility', 'Vendor concentration risk']"
2025-05-01,429,C044,74744229,0.307,688561731,122,64359911,0.01,0.777,0.213,0.076,0.173,0.365,61,2707,0.763,-0.26968817305466336,-0.5230735812118401,-0.15595359463696754,0.9697431564783486,-0.1592316118259379,-0.02764076085021207,Moderate,['Low invoice quality']
2025-05-01,453,C047,66375735,0.234,843615161,168,81910208,0.162,0.755,0.084,0.023,0.14,0.804,32,1635,0.554,-0.6378763169059695,2.6860963216821943,-1.053162548562401,-0.8314702102703038,-1.0315709756966414,-0.17359674595062424,Low Risk,['High amendment rate']
2025-05-01,475,C048,32958895,0.158,307127643,200,33481992,0.148,0.803,0.049,0.062,0.547,0.638,3,4550,0.748,-1.0211954803676033,2.3905148832577434,-1.2965913345111624,0.493950946393799,1.3405085445301315,0.3814375118605816,High Risk,"['Low invoice quality', 'High amendment rate', 'Vendor concentration risk']"
2025-05-01,481,C049,93329337,0.324,181463171,38,19185696,0.082,0.829,0.089,0.019,0.506,0.803,74,3528,0.793,-0.18394572859613992,0.997059530685334,-1.018387007712578,-0.9674108417230323,0.5088566509892183,-0.13276547927143958,Moderate,['High amendment rate']
2025-05-01,491,C050,58244104,0.57,817654672,47,88496212,0.027,0.92,0.053,0.042,0.67,0.757,54,4674,0.563,1.0567978794507271,-0.16415326312500736,-1.2687709018313038,-0.18575221086984336,1.4414134709480113,0.17590699491451678,Moderate,['Vendor concentration risk']
2025-06-01,3,C001,72656597,0.174,480381782,68,43816491,0.01,,0.252,0.059,0.28,0.63,72,1258,0.816,-0.9000414202804413,-0.5256939533209796,0.111300747141098,0.3447987262757767,-1.3235648089965457,-0.4586401418362184,Low Risk,['No alerts']
2025-06-01,10,C002,70395527,0.621,23348260,86,2300679,0.01,0.735,0.255,0.037,0.252,0.386,22,1515,0.315,1.3609463427225226,-0.5256939533209796,0.1320416072295081,-0.41009099112251957,-1.112374788761242,-0.11103435665054211,Moderate,['High spend volatility']
2025-06-01,23,C003,17080913,0.039,299521262,131,29154689,0.01,0.619,0.371,0.052,0.583,0.878,35,3842,0.308,-1.58289007353637,-0.5256939533209796,0.9340215306480321,0.10460654346722788,0.7998399080774785,-0.05402320893292223,Moderate,['Vendor concentration risk']
2025-06-01,36,C004,9500106,0.285,127517567,47,12025529,0.056,0.829,0.116,0.079,0.716,0.887,65,4920,0.415,-0.3385880831589001,0.4368101730555245,-0.8289515768668267,1.0310621057287734,1.6856875415936543,0.3972040320704451,High Risk,"['Low invoice quality', 'High amendment rate', 'Vendor concentration risk']"
2025-06-01,41,C005,54081968,0.108,79064771,152,8199398,0.01,0.595,0.395,0.002,0.114,0.885,42,1278,0.81,-1.2338785396500065,-0.5256939533209796,1.099948411355313,-1.6110519051652636,-1.3071297879665609,-0.7155611549494996,Low Risk,['High friction']
2025-06-01,58,C006,21145825,0.337,131390092,123,14420287,0.076,0.801,,0.012,0.342,0.789,42,2605,0.579,-0.07556489820106065,0.8552902280018305,,-1.2679202154387652,-0.21666614262707562,-0.17621525706626773,Moderate,['High amendment rate']
2025-06-01,74,C008,31907459,0.505,8609337,56,815713,0.01,0.85,0.14,0.088,0.45,0.727,35,1117,0.304,0.7742023147396505,-0.5256939533209796,-0.6630246961595458,1.3398806264826217,-1.439431707257938,-0.1028134831032382,Moderate,"['Low invoice quality', 'High spend volatility']"
2025-06-01,84,C009,86042113,0.386,106944568,132,9845807,0.01,0.602,0.388,0.047,0.189,0.844,47,2609,0.304,0.17228387223998007,-0.5256939533209796,1.0515530711490229,-0.06695930139602119,-0.2133791384210787,0.08356091005018469,Moderate,['High friction']
2025-06-01,98,C011,67866336,0.084,771659326,123,72473412,0.126,,0.023,0.054,0.673,0.846,55,3813,0.613,-1.3552738557843937,1.901490365367596,-1.47191823960754,0.1732328814125276,0.7760091275840006,0.004708055794438093,Moderate,['High amendment rate']
2025-06-01,106,C012,97531950,0.632,108611814,108,10936959,0.01,0.563,0.427,0.09,0.565,0.763,17,4258,0.326,1.4165858626174501,-0.5256939533209796,1.321184252298354,1.4085069644279213,1.1416883455011604,0.9524542943047812,High Risk,"['Low invoice quality', 'High spend volatility', 'High friction', 'Vendor concentration risk']"
2025-06-01,119,C013,70276024,0.49,523592446,164,53138224,0.01,0.828,0.162,0.064,0.54,0.77,69,4351,0.491,0.6983302421556584,-0.5256939533209796,-0.5109250555112052,0.516364571139026,1.2181111932905893,0.27923739955061777,Moderate,"['High spend volatility', 'Vendor concentration risk']"
2025-06-01,129,C014,27263177,0.466,626639933,18,65580054,0.01,0.857,0.133,0.063,0.426,0.693,55,1504,0.955,0.5769349260212713,-0.5256939533209796,-0.7114200363658361,0.4820514021663761,-1.1214140503277337,-0.2599083423653804,Moderate,['High spend volatility']
2025-06-01,139,C015,45519438,0.6,830281052,131,75579048,0.012,0.95,0.038,0.001,0.123,0.604,26,1508,0.985,1.2547254411049336,-0.483845947826349,-1.3682139391654895,-1.6453650741379133,-1.1181270461217367,-0.672165313229311,Low Risk,['High spend volatility']
2025-06-01,150,C016,96493995,0.06,758388336,27,79435151,0.15,,0.071,0.047,0.429,0.751,26,1815,0.789,-1.476669171918781,2.4036664313031633,-1.1400644781929785,-0.06695930139602119,-0.8658494733114716,-0.2291751987032178,Moderate,['High amendment rate']
2025-06-01,161,C017,66238988,0.185,248205558,89,24556941,0.156,0.752,0.092,0.057,0.464,0.772,39,2891,0.516,-0.8444019003855138,2.5292104477870554,-0.9948784575741075,0.2761723883304772,0.018354658101705685,0.1968914272519234,Moderate,['High amendment rate']
2025-06-01,162,C018,18733945,0.5,212633477,83,21973450,0.01,0.802,0.188,0.021,0.265,0.316,14,2459,0.56,0.7489116238783198,-0.5256939533209796,-0.3311709347449842,-0.9591016946849168,-0.336641796145964,-0.28073935100370495,Low Risk,['High spend volatility']
2025-06-01,174,C019,58942039,0.47,396690857,92,41970201,0.044,0.775,0.181,0.097,0.089,0.731,74,1810,0.511,0.5971674787103355,0.18572214008774074,-0.37956627495127454,1.6486991472364705,-0.8699582285689678,0.2364128525028609,Moderate,"['Low invoice quality', 'High spend volatility', 'High amendment rate']"
2025-06-01,185,C020,11638187,0.14,238444335,132,22071125,0.01,0.535,0.455,0.097,0.072,0.466,38,2162,0.429,-1.07201811813749,-0.5256939533209796,1.5147656131235152,1.6486991472364705,-0.5807018584412369,0.19701016609205588,Moderate,"['Low invoice quality', 'High friction']"
2025-06-01,195,C021,10672645,0.114,507724118,220,52859590,0.154,0.823,0.023,0.075,0.526,0.877,47,3860,0.611,-1.2035297106164096,2.4873624422924245,-1.47191823960754,0.893809429838174,0.8146314270044648,0.30407106978222276,High Risk,"['High amendment rate', 'Vendor concentration risk']"
2025-06-01,207,C022,83882555,0.614,696894717,203,65082295,0.01,0.628,0.362,0.01,0.195,0.671,93,2725,0.519,1.3255393755166596,-0.5256939533209796,0.8717989503828018,-1.3365465533840648,-0.11805601644716739,0.04340836054944991,Moderate,['High spend volatility']
2025-06-01,230,C024,18010317,0.413,456190053,173,49611579,0.01,0.737,0.253,0.029,0.638,0.841,87,4684,0.694,0.30885360289116565,-0.5256939533209796,0.11821436717056805,-0.6845963429037181,1.4917542934398347,0.14170639345537414,Moderate,['Vendor concentration risk']
2025-06-01,242,C026,14393839,0.204,463661379,64,42433131,0.115,0.826,0.06,0.054,0.324,0.469,9,2595,0.379,-0.7482972751124572,1.6713263351471275,-1.2161142985171487,0.1732328814125276,-0.22488365314206799,-0.06894720204240376,Moderate,['High amendment rate']
2025-06-01,257,C027,51106252,0.617,689271712,193,67743588,0.01,0.611,0.379,0.088,0.128,0.816,20,1863,0.345,1.340713790033458,-0.5256939533209796,0.9893304908837924,1.3398806264826217,-0.8264054228395082,0.4635651062478769,High Risk,"['Low invoice quality', 'High spend volatility', 'High friction']"
2025-06-01,267,C028,20299186,0.071,531860195,94,48674487,0.01,0.627,0.363,0.069,0.758,0.837,53,4442,0.558,-1.4210296520238535,-0.5256939533209796,0.8787125704122718,0.6879304160022753,1.2928905389770198,0.1825619840093468,Moderate,['Vendor concentration risk']
2025-06-01,276,C029,13877708,0.287,620688690,208,63260152,0.01,0.773,0.217,0.074,0.43,0.792,41,1077,0.757,-0.3284718068143678,-0.5256939533209796,-0.13067595389035325,0.8594962608655241,-1.4723017493179071,-0.3195294404956167,Low Risk,['No alerts']
2025-06-01,287,C030,35282823,0.038,104463687,111,10348483,0.01,0.792,0.198,0.087,0.675,0.729,58,3823,0.312,-1.5879482117086363,-0.5256939533209796,-0.2620347344502838,1.3055674575099718,0.7842266380989931,-0.05717656077418698,Moderate,"['Low invoice quality', 'Vendor concentration risk']"
2025-06-01,294,C031,45262900,0.299,767559155,85,70451440,0.01,0.569,0.421,0.02,0.238,0.793,19,2520,0.525,-0.2677741487471741,-0.5256939533209796,1.2797025321215338,-0.9934148636575666,-0.28651498200451064,-0.1587390831217394,Moderate,['High friction']
2025-06-01,307,C032,26539621,0.101,98467364,168,10661212,0.01,0.93,0.06,0.068,0.387,0.442,65,1243,0.862,-1.2692855068558693,-0.5256939533209796,-1.2161142985171487,0.6536172470296254,-1.3358910747690342,-0.7386735172866812,Low Risk,['No alerts']
2025-06-01,325,C034,77225061,0.291,555790896,32,52009264,0.01,0.815,0.175,0.05,0.47,0.682,24,2093,0.722,-0.30823925412530323,-0.5256939533209796,-0.42104799512809477,0.0359802055219284,-0.6374026809946841,-0.37128073560942665,Low Risk,['No alerts']
2025-06-01,338,C035,16008977,0.283,366231546,174,35948758,0.01,0.542,0.448,0.043,0.342,0.696,94,2549,0.616,-0.34870435950343237,-0.5256939533209796,1.4663702729172248,-0.20421197728662063,-0.2626842015110328,0.02501515625903188,Moderate,['High friction']
2025-06-01,354,C036,96965747,0.414,9397695,57,854144,0.119,0.812,0.069,0.081,0.267,0.708,54,2367,0.465,0.3139117410634318,1.7550223461363887,-1.1538917182519184,1.0996884436740733,-0.41224289288389365,0.3204975839476163,High Risk,"['Low invoice quality', 'High amendment rate']"
2025-06-01,363,C037,66918596,0.433,689234903,128,75115831,0.01,0.62,0.37,0.06,0.784,0.812,76,3741,0.916,0.4100163663364885,-0.5256939533209796,0.927107910618562,0.37911189524842653,0.7168430518760557,0.3814770541517106,High Risk,['No alerts']
2025-06-01,367,C038,69708699,0.131,38078969,58,3643694,,0.546,0.444,0.066,0.746,0.778,8,4258,0.608,-1.1175413616878853,,1.4387157927993448,0.5849909090843257,1.1416883455011604,0.5119634214242363,High Risk,"['High friction', 'Vendor concentration risk']"
2025-06-01,387,C040,50776208,0.457,164820229,217,17997761,0.051,0.857,0.092,0.054,0.325,0.665,47,1117,0.616,0.5314116824708759,0.33219015931894785,-0.9948784575741075,0.1732328814125276,-1.439431707257938,-0.27949508832593883,Low Risk,['High amendment rate']
2025-06-01,391,C041,71520378,0.094,222208216,189,23329011,0.173,0.796,0.031,0.086,0.486,0.529,7,1281,0.81,-1.3046924740617323,2.8849184944914152,-1.4166092793717797,1.271254288537322,-1.3046645348120631,0.02604129895663241,Moderate,"['Low invoice quality', 'High amendment rate']"
2025-06-01,402,C042,81076003,0.699,155256767,118,16977574,0.01,0.553,0.437,0.073,0.204,0.799,12,2317,0.338,1.755481120159281,-0.5256939533209796,1.3903204525930544,0.8251830918928743,-0.4533304454588554,0.598392053173075,High Risk,"['High spend volatility', 'High friction']"
2025-06-01,424,C044,64895673,0.399,554033599,100,53257437,0.01,0.511,0.479,0.039,0.672,0.894,7,3516,0.761,0.23803966847943994,-0.5256939533209796,1.6806924938307957,-0.34146465317721986,0.5319490652887278,0.31670452422015277,High Risk,['High friction']
2025-06-01,432,C045,83189238,0.097,238296453,105,22186379,0.01,0.727,0.263,0.042,0.424,0.585,48,2716,0.629,-1.2895180595449338,-0.5256939533209796,0.18735056746526846,-0.23852514625927027,-0.1254517759106605,-0.3983676735141152,Low Risk,['No alerts']
2025-06-01,443,C046,69377127,0.128,646745629,81,66984929,0.01,0.532,0.458,0.077,0.514,0.889,100,4258,0.909,-1.1327157762046836,-0.5256939533209796,1.5355064732119252,0.9624357677834737,1.1416883455011604,0.3962441713941792,High Risk,"['Low invoice quality', 'High friction', 'Vendor concentration risk']"
2025-06-01,454,C047,83133854,0.201,74874637,114,7028892,0.01,0.914,0.076,0.061,0.056,0.651,96,2221,0.934,-0.7634716896292555,-0.5256939533209796,-1.1054963780456282,0.4134250642210764,-0.532218546402782,-0.5026911006355137,Low Risk,['No alerts']
2025-06-01,470,C048,70640586,0.393,297947550,201,29268190,0.023,0.829,0.148,0.012,0.73,0.869,65,3942,0.908,0.20769083944584307,-0.25368191760588066,-0.6077157359237857,-1.2679202154387652,0.8820150132274021,-0.20792240325903727,Moderate,['Vendor concentration risk']
2025-06-01,477,C049,22159528,0.247,709769291,142,66608138,0.01,0.844,0.146,0.026,0.254,0.456,22,1682,0.562,-0.5307973337050133,-0.5256939533209796,-0.6215429759827258,-0.7875358498216677,-0.9751423631608699,-0.6881424951982512,Low Risk,['No alerts']
2025-06-01,490,C050,72151749,0.286,69868477,15,7437366,0.01,0.645,0.345,0.097,0.798,0.866,26,3809,0.63,-0.3335299449866339,-0.5256939533209796,0.7542674098818111,1.6486991472364705,0.7727221233780037,0.4632929564377344,High Risk,['Low invoice quality']
2025-07-01,2,C001,16987409,0.078,467365513,46,42194928,0.01,0.531,0.459,0.066,0.506,0.7,91,3811,0.908,-1.3802118474528606,-0.4995445998078278,1.5232013528280226,0.5901117256291014,0.8552683871811525,0.2177650036755176,High Risk,"['High friction', 'Vendor concentration risk']"
2025-07-01,14,C002,28034261,0.318,503156205,111,51404043,0.01,0.55,0.44,0.065,0.359,0.61,83,1750,0.438,-0.16242450148288742,-0.4995445998078278,1.3917218338747488,0.5558264367484919,-0.8387214155181744,0.08937155076287025,Moderate,['High friction']
2025-07-01,38,C004,57909657,0.138,26263993,191,2568515,0.01,0.862,0.128,0.096,0.501,0.614,79,3505,0.933,-1.0757650109603674,-0.4995445998078278,-0.7673102668316398,1.6186703920473857,0.6037589841602917,-0.024038100278431517,Moderate,"['Low invoice quality', 'Vendor concentration risk']"
2025-07-01,46,C005,76777612,0.589,891828502,146,93301208,0.01,0.84,0.15,0.055,0.729,0.847,46,3559,0.367,1.2126603766748738,-0.4995445998078278,-0.6150708238331125,0.212973547942397,0.6481429964580907,0.19183229948688424,High Risk,"['High spend volatility', 'Vendor concentration risk']"
2025-07-01,55,C006,36147850,0.077,387810240,47,40565907,0.01,,0.365,0.006,0.076,0.797,86,1213,0.7,-1.3852859613944022,-0.4995445998078278,0.8727237327434053,-1.4670056072074675,-1.280095760035175,-0.7518416391402934,Low Risk,['No alerts']
2025-07-01,60,C007,39517557,0.161,198671241,168,21000436,0.01,0.799,0.191,0.055,0.266,0.707,87,1939,0.714,-0.9590603903049116,-0.4995445998078278,-0.3313518618813114,0.212973547942397,-0.6833773724758779,-0.45207213530550633,Low Risk,['No alerts']
2025-07-01,70,C008,63260633,0.607,6389607,194,693260,0.01,0.664,0.326,0.042,0.293,0.578,70,2439,0.318,1.3039944276226219,-0.4995445998078278,0.6028447201551069,-0.23273520750552612,-0.27241429564440617,0.18042900896399372,High Risk,['High spend volatility']
2025-07-01,88,C010,59574751,0.212,874103820,161,88816515,0.01,0.863,0.127,0.087,0.476,0.518,35,1012,0.465,-0.7002805792862923,-0.4995445998078278,-0.7742302415133911,1.3101027921219002,-1.4453029169214267,-0.42185110908140755,Moderate,['Low invoice quality']
2025-07-01,112,C012,38005065,0.362,125074281,88,13132066,0.01,0.544,0.446,0.045,0.763,0.864,29,3628,0.726,0.06083651194494093,-0.4995445998078278,1.4332416819652563,-0.12987934086369785,0.7048559010608338,0.3139020308599011,High Risk,"['High friction', 'Vendor concentration risk']"
2025-07-01,135,C015,93481670,0.69,716461500,149,74864536,0.01,0.75,0.24,0.053,0.031,0.811,5,1120,0.657,1.7251458847705707,-0.4995445998078278,0.007726897524499593,0.144402970181178,-1.356534892325829,0.004239252068518296,Moderate,['High spend volatility']
2025-07-01,147,C016,76674967,0.524,462579897,13,47995459,0.01,0.509,0.481,0.007,0.388,0.638,90,2245,0.952,0.8828429704746731,-0.4995445998078278,1.6754407958265498,-1.432720318326858,-0.4318679694550172,0.038830175742304,Moderate,"['High spend volatility', 'High friction']"
2025-07-01,151,C017,48358783,0.139,822140264,49,75235116,0.01,0.797,0.193,0.011,0.131,0.704,70,1347,0.675,-1.0706908970188258,-0.4995445998078278,-0.31751191251780886,-1.2955791628044202,-1.1699576554443405,-0.8706568455186445,Low Risk,['No alerts']
2025-07-01,166,C018,65483518,0.133,627257066,162,63085334,0.01,0.803,0.187,0.089,0.499,0.685,46,1240,0.308,-1.1011355806680752,-0.4995445998078278,-0.3590317606083164,1.378673369883119,-1.2579037538862756,-0.3677884650174752,Moderate,['Low invoice quality']
2025-07-01,172,C019,84699995,0.121,555548230,9,56261672,0.012,0.928,0.06,0.06,0.369,0.853,42,2019,0.904,-1.1620249479665739,-0.4572026770107712,-1.2378685451907245,0.3843999923454443,-0.6176232801828425,-0.6180638916010934,Low Risk,['High amendment rate']
2025-07-01,193,C021,31857151,0.533,99374230,210,10450105,0.029,0.878,0.093,0.059,0.393,0.873,40,2400,0.83,0.9285099959485471,-0.09729633323578975,-1.0095093806929334,0.3501147034648348,-0.30446941563726093,-0.026530086030520438,Moderate,"['High spend volatility', 'High amendment rate']"
2025-07-01,210,C022,45596445,0.58,480583441,191,48141352,0.181,0.812,0.007,0.002,0.051,0.428,31,2642,0.661,1.1669933512009998,3.1206897993405143,-1.6046272033235405,-1.6041467627299053,-0.10556328645082859,0.1946691796074479,High Risk,"['High spend volatility', 'High amendment rate']"
2025-07-01,214,C023,47540910,0.111,179838380,199,18778938,0.032,0.888,0.081,0.014,0.191,0.559,58,1326,0.572,-1.2127660873819894,-0.03378344904020481,-1.0925490768739483,-1.1927232961625918,-1.1872181046712624,-0.9438080028259993,Low Risk,['High amendment rate']
2025-07-01,229,C024,46363370,0.435,884509978,200,81001480,0.01,0.501,0.489,0.091,0.438,0.753,35,2060,0.783,0.4312468296774745,-0.4995445998078278,1.7308005932805597,1.4472439476443382,-0.5839243078826618,0.5051644925823766,High Risk,"['Low invoice quality', 'High friction']"
2025-07-01,233,C025,7002014,0.522,890062405,49,97685757,0.01,0.838,0.152,0.033,0.495,0.828,67,1074,0.361,0.87269474259159,-0.4995445998078278,-0.60123087446961,-0.5413028074310114,-1.3943434953943241,-0.4327454069022367,Low Risk,['No alerts']
2025-07-01,249,C026,40710078,0.071,592482253,195,62407421,0.01,0.536,0.454,0.052,0.112,0.888,84,1383,0.91,-1.4157306450436515,-0.4995445998078278,1.4886014794192663,0.11011768130056848,-1.1403683139124747,-0.29138487960882387,Moderate,['High friction']
2025-07-01,266,C028,42047975,0.118,17024293,171,1742196,0.01,0.597,0.393,0.002,0.067,0.593,83,2436,0.692,-1.1772472897911985,-0.4995445998078278,1.0664830238324403,-1.6041467627299053,-0.274880074105395,-0.4978671405203773,Low Risk,['No alerts']
2025-07-01,273,C029,25892445,0.693,501763168,187,53532281,0.201,0.751,0.048,0.043,0.286,0.775,20,1064,0.795,1.7403682265951954,3.544109027311081,-1.3209082413717397,-0.19844991862491687,-1.4025627569309536,0.4725112673957333,High Risk,"['High spend volatility', 'High amendment rate']"
2025-07-01,284,C030,74674232,0.157,135828872,57,14446747,0.01,0.584,0.406,0.046,0.334,0.622,42,2997,0.829,-0.9793568460710779,-0.4995445998078278,1.1564426946952067,-0.09559405198308833,0.1862204980995164,-0.04636646101345417,Moderate,"['High friction', 'Vendor concentration risk']"
2025-07-01,303,C031,32001294,0.653,777538656,79,79315508,0.01,0.696,0.294,0.093,0.422,0.781,32,1604,0.744,1.5374036689335338,-0.4995445998078278,0.3814055303390668,1.5158145254055573,-0.9587226339529641,0.3952712981834732,High Risk,"['Low invoice quality', 'High spend volatility']"
2025-07-01,311,C032,79804471,0.574,337075197,49,31624098,0.12,0.765,0.115,0.011,0.025,0.844,57,1034,0.953,1.1365486675517504,1.8292611540302872,-0.8572699376944061,-1.2955791628044202,-1.4272205415408419,-0.12285196409152613,Moderate,"['High spend volatility', 'High amendment rate']"
2025-07-01,328,C034,67490833,0.219,508704741,210,50747272,0.01,0.558,0.432,0.074,0.483,0.868,11,1219,0.741,-0.6647617816955014,-0.4995445998078278,1.336362036420739,0.864394036673977,-1.2751642031131973,-0.04774290230436216,Moderate,"['Low invoice quality', 'High friction']"
2025-07-01,340,C035,99794423,0.526,253240946,94,23454382,0.01,0.82,0.17,0.096,0.799,0.85,45,4847,0.631,0.8929911983577562,-0.4995445998078278,-0.47667133019808744,1.6186703920473857,1.7067838823759622,0.6484459085550378,High Risk,"['Low invoice quality', 'High spend volatility', 'Vendor concentration risk']"
2025-07-01,349,C036,8774789,0.346,818722641,142,87868886,0.028,0.818,0.154,0.072,0.138,0.87,83,1091,0.61,-0.020349311119724028,-0.11846729463431808,-0.5873909251061075,0.795823458912758,-1.3803707507820542,-0.26215096454588915,Moderate,"['Low invoice quality', 'High amendment rate']"
2025-07-01,370,C038,41888577,0.253,255728216,57,23549903,0.01,0.736,0.254,0.011,0.383,0.617,73,2505,0.551,-0.4922419076830885,-0.4995445998078278,0.10460654306901712,-1.2955791628044202,-0.21816716950265186,-0.48018525934579415,Low Risk,['No alerts']
2025-07-01,377,C039,8590309,0.451,325035436,104,33824197,0.01,0.588,0.402,0.048,0.484,0.766,52,1774,0.889,0.5124326527421394,-0.4995445998078278,1.1287627959682016,-0.027023474221869313,-0.8189951878302637,0.059126437370076036,Moderate,['High friction']
2025-07-01,384,C040,88491733,0.502,417101624,199,41171115,0.051,0.813,0.136,0.059,0.042,0.451,39,1388,0.738,0.7712124637607587,0.3684648175318332,-0.7119504693776298,0.3501147034648348,-1.13625868314416,-0.07168343355287261,Moderate,['High amendment rate']
2025-07-01,397,C041,31655347,0.363,663386514,123,69341258,0.01,0.599,0.391,0.037,0.444,0.521,51,2580,0.83,0.06591062588648249,-0.4995445998078278,1.052643074468938,-0.40416165190857367,-0.1565227079779311,0.011664948132217568,Moderate,['No alerts']
2025-07-01,404,C042,10850544,0.174,636662636,179,65279058,0.01,0.675,0.315,0.015,0.45,0.896,88,2715,0.915,-0.8930969090648715,-0.4995445998078278,0.5267249986558431,-1.1584380072819822,-0.045562677233433706,-0.4139834389464544,Moderate,['Vendor concentration risk']
2025-07-01,413,C043,27995322,0.175,338819409,130,36045735,0.01,0.689,,0.06,0.78,0.785,24,4695,0.709,-0.8880227951233299,-0.4995445998078278,,0.3843999923454443,1.5818511070191947,0.1446709261083703,Moderate,['Vendor concentration risk']
2025-07-01,428,C044,59443500,0.329,409765022,22,43094711,0.01,0.523,0.467,0.011,0.483,0.544,54,1142,0.546,-0.10660924812593026,-0.4995445998078278,1.5785611502820327,-1.2955791628044202,-1.3384525169452441,-0.33232487548027795,Moderate,['High friction']
2025-07-01,435,C045,96206338,0.063,26800259,28,2471806,0.01,0.639,0.351,0.04,0.319,0.688,63,2006,0.988,-1.456323556575984,-0.4995445998078278,0.7758440871988878,-0.3013057852667452,-0.6283083201804608,-0.421927634926426,Moderate,['No alerts']
2025-07-01,445,C046,95619082,0.291,785161205,218,79116468,,0.81,0.164,0.09,0.015,0.622,74,2727,0.7,-0.2994255779045095,,-0.518191178288595,1.4129586587637286,-0.035699563389478384,0.13991058479528645,Moderate,"['Low invoice quality', 'Vendor concentration risk']"
2025-07-01,460,C047,45240149,0.446,89851247,97,9536288,0.01,0.913,0.077,0.086,0.586,0.871,44,4349,0.434,0.48706208303443166,-0.4995445998078278,-1.1202289756009534,1.2758175032412906,1.2974646578518163,0.2881141337437515,High Risk,"['Low invoice quality', 'Vendor concentration risk']"
2025-07-01,466,C048,22347298,0.427,188995869,30,18556367,0.01,0.746,0.244,0.022,0.227,0.561,49,2021,0.477,0.39065391814514205,-0.4995445998078278,0.0354067962515046,-0.9184409851177159,-0.6159794278755166,-0.32158085968088274,Moderate,['No alerts']
2025-07-01,486,C049,78656200,0.305,784210595,220,79459948,0.01,0.794,0.196,0.042,0.089,0.662,31,1510,0.543,-0.2283879827229277,-0.4995445998078278,-0.29675198847255513,-0.23273520750552612,-1.0359836923972807,-0.4586806941812235,Low Risk,['No alerts']
2025-07-01,496,C050,79318491,0.408,863917734,199,88043704,0.01,0.788,0.202,0.014,0.303,0.564,10,1909,0.505,0.2942457532558524,-0.4995445998078278,-0.2552321403820476,-1.1927232961625918,-0.7080351570857663,-0.47225788803647617,Low Risk,['No alerts']
2025-08-01,6,C001,96386327,0.664,583527409,140,63724564,0.01,0.744,0.246,0.028,0.214,0.879,48,2796,0.589,1.5728413780742034,-0.48911594804261305,0.025499296843042456,-0.7255245505900296,-0.003005023057512912,0.07613903064541808,Moderate,['High spend volatility']
2025-08-01,15,C002,63468688,0.035,361607150,169,39714342,0.01,0.817,0.173,0.02,0.304,0.632,94,1423,0.955,-1.5367801781143928,-0.48911594804261305,-0.4807653495995845,-0.9932991976905892,-1.1083337335180887,-0.9216588813930537,Low Risk,['No alerts']
2025-08-01,25,C003,9717381,0.073,21536978,83,2327131,0.01,0.707,0.283,0.099,0.706,0.858,58,4479,0.341,-1.3489175085831262,-0.48911594804261305,0.2820991861358806,1.6509754424274365,1.3518880721392454,0.28938584881536467,High Risk,"['Low invoice quality', 'Vendor concentration risk']"
2025-08-01,34,C004,59301355,0.568,166113859,169,17197836,0.01,0.498,0.492,0.002,0.754,0.779,85,4372,0.776,1.0982409497846874,-0.48911594804261305,1.7315418040332646,-1.5957921536668482,1.2657481070851437,0.402124551838727,High Risk,"['High spend volatility', 'High friction']"
2025-08-01,52,C006,74435039,0.556,629753023,116,63968398,0.01,0.551,0.439,0.058,0.604,0.839,51,3560,0.889,1.0389158962484986,-0.48911594804261305,1.3639798004516315,0.27863037603706875,0.6120504283568207,0.5608921106102813,High Risk,['High friction']
2025-08-01,67,C007,10117657,0.112,839281700,176,80333368,0.01,0.656,0.334,0.052,0.348,0.584,64,2034,0.812,-1.1561110845905107,-0.48911594804261305,0.6357909254314148,0.07779939071164892,-0.6164503816670969,-0.30961741963143136,Low Risk,['No alerts']
2025-08-01,73,C008,35217918,0.161,566067150,174,51904632,0.218,0.768,0.014,0.098,0.207,0.369,95,1286,0.566,-0.9138671159844037,3.8184990101428538,-1.583451360344484,1.6175036115398667,-1.218625090643434,0.3440118109420798,High Risk,"['Low invoice quality', 'High amendment rate']"
2025-08-01,87,C009,47804810,0.045,150350689,35,14827512,0.01,0.793,0.197,0.008,0.589,0.889,5,4566,0.624,-1.4873426335009017,-0.48911594804261305,-0.31432217816639196,-1.3949611683414285,1.4219271091458514,-0.45276296378109676,Low Risk,['Vendor concentration risk']
2025-08-01,97,C011,92038483,0.172,737721821,148,70293497,0.01,0.602,0.388,0.006,0.293,0.449,30,1399,0.554,-0.8594858169095635,-0.48911594804261305,1.0102880611560976,-1.4619048301165685,-1.1276548471750836,-0.5855746762175462,Low Risk,['No alerts']
